Date,Global_active_power_mean,Global_active_power_max,Global_active_power_min,Global_active_power_std,Global_active_power_sum,Global_reactive_power_mean,Global_reactive_power_max,Global_reactive_power_min,Global_reactive_power_std,Global_reactive_power_sum,Voltage_mean,Voltage_max,Voltage_min,Voltage_std,Voltage_sum,Global_intensity_mean,Global_intensity_max,Global_intensity_min,Global_intensity_std,Global_intensity_sum,Sub_metering_1_mean,Sub_metering_1_max,Sub_metering_1_min,Sub_metering_1_std,Sub_metering_1_sum,Sub_metering_2_mean,Sub_metering_2_max,Sub_metering_2_min,Sub_metering_2_std,Sub_metering_2_sum,Sub_metering_3_mean,Sub_metering_3_max,Sub_metering_3_min,Sub_metering_3_std,Sub_metering_3_sum,peak_offpeak_ratio,is_weekend,hour_00_mean_power,hour_01_mean_power,hour_02_mean_power,hour_03_mean_power,hour_04_mean_power,hour_05_mean_power,hour_06_mean_power,hour_07_mean_power,hour_08_mean_power,hour_09_mean_power,hour_10_mean_power,hour_11_mean_power,hour_12_mean_power,hour_13_mean_power,hour_14_mean_power,hour_15_mean_power,hour_16_mean_power,hour_17_mean_power,hour_18_mean_power,hour_19_mean_power,hour_20_mean_power,hour_21_mean_power,hour_22_mean_power,hour_23_mean_power
2008-02-04,1.1301854166666667,5.034,0.21,0.9927161046419025,1627.467,0.07224583333333334,0.48,0.0,0.08213193412973785,104.034,240.25520833333334,247.97,228.42,3.478739351500411,345967.5,4.775763888888889,21.2,0.8,4.216190719508276,6877.1,0.07430263949013949,1.1368398268398268,0.0,0.25981003057861524,106.99580086580086,0.175,2.0,0.0,0.47443320486564056,252.0,6.61875,19.0,0.0,8.440104705669738,9531.0,3.091971742789849,0,0.26890000000000003,0.28173333333333334,0.31643333333333334,0.27890000000000004,0.8320000000000001,0.2672333333333333,1.22065,2.7501,1.9516666666666667,2.0681333333333334,1.5482666666666667,1.2865666666666666,1.4696333333333333,1.3835333333333333,0.8959666666666667,0.2762333333333334,0.2885,0.33803333333333335,1.0307666666666668,2.7268666666666665,2.1271333333333335,2.5749333333333335,0.6392333333333333,0.3030333333333334
2008-02-05,1.688390277777778,5.086,0.216,1.2859934769711192,2431.282,0.10543263888888889,0.522,0.0,0.10643128842750753,151.823,240.97691666666668,248.82,231.75,3.5556310017644566,347006.76,7.074305555555555,20.8,0.8,5.39657392882584,10187.0,0.07951265940849274,1.1391941391941394,0.0,0.27355997375066154,114.49822954822955,0.7200065628259562,3.540540540540541,0.0,1.1706780170695712,1036.809450469377,9.525694444444444,19.0,0.0,8.80421945818782,13717.0,3.7547498602468643,0,0.3171666666666667,0.2772,0.2678333333333333,0.2964,0.2730666666666667,0.7068,1.7487833333333331,2.6218333333333335,1.9673,2.0987999999999998,1.3525,0.6911333333333334,2.7780333333333336,3.5229166666666667,2.1227,1.4234666666666667,1.6517666666666666,2.923566666666667,2.8958333333333335,2.9078,3.8222,2.158466666666667,1.3572,0.33859999999999996
2008-02-06,1.1451604166666667,4.762,0.202,1.1068749561539908,1649.031,0.07934722222222222,0.504,0.0,0.08977449313150138,114.26,238.50376041666667,249.18,227.94,5.7966228436403995,343445.415,4.874930555555555,20.6,0.8,4.670212975282422,7019.9,0.12423839633312289,1.140625,0.0,0.3289183059774815,178.90329071969697,0.24722222222222223,2.0,0.0,0.5479057918094353,356.0,5.852777777777778,19.0,0.0,8.14815850770196,8428.0,2.7331327473051967,0,0.3256,0.2860666666666667,0.29266666666666663,0.3246333333333334,0.2764,0.2805666666666667,1.2181833333333332,2.4375333333333336,1.9311333333333331,1.9799666666666667,1.3931666666666667,1.1047666666666667,0.5389666666666667,0.33030000000000004,0.272,0.3635,0.5141,0.8194666666666667,1.3898000000000001,2.7136,3.2940666666666667,3.4541,1.1157000000000001,0.8275666666666666
2008-02-07,1.04793125,4.712,0.214,0.983393249225599,1509.021,0.07549027777777778,0.484,0.0,0.07893156342854062,108.706,241.07054861111112,246.46,232.44,3.01736220587509,347141.59,4.412430555555555,20.4,0.8,4.142162109870213,6353.9,0.0,0.0,0.0,0.0,0.0,0.2048611111111111,2.0,0.0,0.5101921398967113,295.0,5.617361111111111,18.0,0.0,8.144975726457876,8089.0,2.059666026620838,0,0.2829666666666667,0.3044,0.2801666666666666,0.2824666666666667,0.3070333333333333,0.2659666666666667,1.4885166666666665,2.4281,1.5332666666666666,1.3377333333333332,1.3446666666666667,1.3135666666666668,1.0052,0.2873,0.495,0.47200000000000003,0.3155,0.3331,0.6240333333333333,1.5090999999999999,3.4857,2.992366666666667,1.4358666666666666,1.0263333333333333
2008-02-08,1.3537534722222222,5.102,0.222,0.9888390359271538,1949.405,0.08157083333333334,0.554,0.0,0.09098672486020408,117.462,240.43311805555555,246.85,232.38,3.0504542433852024,346223.69,5.727430555555555,21.2,1.0,4.126970099848324,8247.5,0.04398962620027435,1.1296296296296295,0.0,0.2078310752119454,63.34506172839506,0.15347222222222223,2.0,0.0,0.4512992893498487,221.0,6.6409722222222225,19.0,0.0,8.543368602230919,9563.0,1.8281645611796955,0,0.6226333333333333,0.27183333333333337,0.3298,0.2763666666666667,0.49966666666666665,0.7682,0.5896,1.3435333333333332,1.8149000000000002,1.8591666666666666,1.5505666666666664,1.0592,3.0316,2.74865,2.074533333333333,1.572,1.1014333333333333,0.5014666666666667,1.7074,1.5746,1.2638,1.2589333333333335,2.0077333333333334,2.6624666666666665
2008-02-09,1.4448438657407405,5.093,0.21,1.1773065028802034,2080.5751666666665,0.1001701388888889,0.552,0.0,0.10676811173980669,144.245,241.76450694444446,247.35,233.71,2.8045517269451348,348140.89,6.022455357142857,21.2,0.8,4.955829786824466,8672.335714285715,0.08582321149866723,1.1015625,0.0,0.2696440888578091,123.5854245580808,0.27413194444444444,3.5,0.0,0.6255383975859597,394.75,7.147916666666666,19.0,0.0,8.700861976341264,10293.0,3.1848314278685526,1,0.8502333333333334,0.3013333333333333,0.27626666666666666,0.26183333333333336,0.30946666666666667,0.27253333333333335,0.27626666666666666,0.32563333333333333,2.1176666666666666,1.4525000000000001,2.0767333333333333,2.7431,2.3239,1.8353,1.7557,1.7613333333333334,1.3952,0.6027666666666668,1.2758333333333334,2.0024,3.8167861111111114,3.6942666666666666,1.549,1.4002000000000001
2008-02-10,1.4558275462962964,5.096,0.216,1.282824995861637,2096.391666666667,0.1049125,0.546,0.0,0.10207501271796578,151.074,241.2752013888889,247.17,228.24,3.2035021382364017,347436.29,6.1262847222222225,21.2,1.0,5.405171431432987,8821.85,0.11063980798894592,1.1379310344827587,0.0,0.3120682211886709,159.32132350408213,0.433793464410933,3.5384418711182604,0.0,0.8809630723558047,624.6625887517436,7.033333333333333,19.0,0.0,8.547313441102924,10128.0,2.6815902737835953,1,0.5429333333333334,0.27090000000000003,0.26913333333333334,0.31126666666666664,0.8040333333333334,0.3266666666666667,0.30063333333333336,0.3915666666666667,0.7824666666666666,1.2375666666666667,1.9067,0.38373333333333337,2.5036666666666667,2.3244333333333334,1.3444333333333334,1.5125,0.7889,2.1942,3.1516666666666664,3.6201277777777774,3.931166666666667,2.4784,1.9469333333333334,1.6158333333333335
2008-02-11,1.1740854166666668,4.948,0.216,1.104539318751015,1690.683,0.07100416666666666,0.402,0.0,0.07632212910125734,102.246,241.69219444444445,248.75,234.14,3.2952652100273605,348036.76,4.927777777777778,20.4,0.8,4.617344170811038,7096.0,0.04879149154717336,1.1391941391941394,0.0,0.21613993009636473,70.25974782792964,0.20625,2.0,0.0,0.5137063337737601,297.0,6.201388888888889,19.0,0.0,8.395355826854578,8930.0,2.6174534832995087,0,0.4844333333333333,0.3504,0.2940666666666667,0.27103333333333335,0.3048666666666667,0.27616666666666667,1.51715,3.1043000000000003,2.3789666666666665,1.3303666666666667,1.3489,1.3598000000000001,1.3552666666666666,0.3406,0.32086666666666663,0.2954333333333333,0.2706666666666667,0.3373,2.0012,3.0882666666666667,3.0593999999999997,2.332,1.4542333333333335,0.3023666666666667
2008-02-12,1.3704020833333332,5.044,0.216,1.0116241947788478,1973.379,0.09055868055555556,0.552,0.0,0.09377767014960822,130.4045,239.50915277777779,248.26,230.13,4.506344625163837,344893.18,5.799305555555556,21.2,0.8,4.3032404766766295,8351.0,0.09994246935549018,1.1394230769230769,0.0,0.30360544913587467,143.91715587190586,0.2869644863153595,3.5,0.0,0.6720539030050773,413.2288602941176,8.429166666666667,19.0,0.0,8.572738884425565,12138.0,3.8462084981126963,0,0.2767,0.2793,0.31943333333333335,0.9313666666666667,0.26503333333333334,0.2840666666666667,1.0209,2.5957,2.4529,1.8224666666666667,1.7728666666666666,1.9707666666666666,2.0450333333333335,2.2247,2.989716666666667,2.516633333333333,1.3712333333333333,1.2980666666666667,1.1371,0.7401666666666668,1.6993333333333331,1.8146333333333333,0.4798,0.5817333333333334
2008-02-13,1.3190048611111111,5.072,0.22,1.12228710530993,1899.367,0.08911909722222222,0.541,0.0,0.09231542381324796,128.3315,241.20309722222223,248.01,229.17,3.987487185667778,347332.46,5.5720833333333335,20.6,0.8,4.742447838515716,8023.8,0.10388001543209875,1.1362962962962964,0.0,0.29754498741974883,149.5872222222222,0.4881960361114821,3.540798611111111,0.0,0.9313739985736104,703.0022920005342,5.2555555555555555,19.0,0.0,8.023417583049715,7568.0,2.657673142809576,0,0.40696666666666664,0.29286666666666666,0.28696666666666665,0.31373333333333336,0.7972666666666667,0.4019333333333333,1.1548666666666667,2.1373,1.4138333333333333,1.3523333333333334,1.4977666666666667,2.0228166666666665,0.8488666666666667,0.39486666666666664,0.8202666666666667,0.8558666666666668,1.0207666666666666,1.9839333333333333,2.4490666666666665,3.0848,2.6260333333333334,3.3171666666666666,1.8372666666666668,0.3385666666666667
2008-02-14,1.112673611111111,5.068,0.21,0.9131125657587389,1602.25,0.07892083333333333,0.53,0.0,0.08362479065167086,113.646,240.76481944444447,247.4,231.99,2.9903318096022256,346701.34,4.670486111111111,20.4,0.8,3.821317956420259,6725.5,0.07108375420875421,1.1090909090909091,0.0,0.2571247745038165,102.36060606060606,0.20208333333333334,2.0,0.0,0.5126568642461076,291.0,6.457638888888889,19.0,0.0,8.432102855340737,9299.0,2.1894613960551017,0,0.34126666666666666,0.2937,0.2981666666666667,0.3554333333333333,0.2987666666666666,0.7127666666666667,1.4614666666666667,2.495233333333333,2.777933333333333,1.9803,1.3658000000000001,1.3302,1.3427333333333336,1.3255666666666666,0.3049,0.44623333333333337,0.4457333333333333,0.27613333333333334,0.9975666666666666,1.7062333333333333,2.3421000000000003,1.8235666666666668,1.0485,0.9338666666666666
2008-02-15,1.3790426111111111,5.09952,0.208,1.0906252775864322,1985.82136,0.07456527777777777,0.38,0.0,0.07474196560097897,107.374,241.89060416666663,248.02,231.42,2.972690170211438,348322.47,5.703768055555555,21.0,0.8,4.556521821768431,8213.426,0.05173611111111111,1.0,0.0,0.221178314766655,74.5,0.35564236111111114,3.3333333333333335,0.0,0.7592497578040069,512.125,9.317361111111111,19.0,0.0,8.890811912551394,13417.0,2.4069641842888236,0,1.0529333333333333,0.26863333333333334,0.3152,0.26243333333333335,0.25316666666666665,0.26103333333333334,0.8622666666666667,3.0439333333333334,2.947033333333333,1.4862666666666666,1.3922666666666668,1.4195333333333333,1.4272,1.90765,2.3514666666666666,1.4399333333333333,1.3686333333333331,0.9699333333333333,0.9383666666666667,1.3034666666666666,0.7687333333333334,3.728539333333333,2.6005,0.7279
2008-02-16,1.6298249999999999,4.92,0.242,1.283375698728229,2346.948,0.09627083333333333,0.548,0.0,0.10327901438515817,138.63,241.08755555555555,248.02,231.21,3.6821964842959156,347166.08,6.891111111111112,20.4,1.0,5.406754984230486,9923.2,0.04513888888888889,1.0,0.0,0.20276017907116692,65.0,0.37722003040562596,3.536784545094795,0.0,0.7969454537800456,543.1968437841014,8.05486111111111,19.0,0.0,8.672989949922338,11599.0,2.4016189401916974,1,0.5622,0.36669999999999997,0.3077,0.31403333333333333,0.9249333333333334,0.4156666666666667,0.3097333333333333,0.35753333333333337,1.1985666666666668,1.6958,1.9808999999999999,1.5091333333333334,1.2397,0.9820333333333333,3.2235,1.4212333333333333,0.7688333333333334,2.877666666666667,3.4244333333333334,3.3310000000000004,3.873266666666667,3.4132666666666664,2.7087333333333334,1.9092333333333333
2008-02-17,1.3234027777777777,5.088,0.22,1.1542696319162242,1905.7,0.08326666666666667,0.534,0.0,0.08008422251802719,119.904,242.46983333333333,249.45,233.3,3.652603606514612,349156.56,5.568645833333334,21.3,1.0,4.858196687705054,8018.85,0.14345907853064882,1.141025641025641,0.0,0.35070627289116124,206.5810730841343,0.3380578703703704,3.3,0.0,0.7252590737148029,486.80333333333334,4.200694444444444,19.0,0.0,7.551951149266938,6049.0,2.739384238304784,1,0.969,0.6596333333333334,0.6364666666666667,0.6543666666666667,0.5491666666666667,0.2838,0.302,0.6729,0.8861333333333333,0.7844,2.3414,1.3861333333333332,2.0695666666666668,1.0206666666666666,3.8310000000000004,1.3068333333333333,0.4978666666666667,0.6547666666666667,1.8353,2.240666666666667,3.45925,3.06805,1.2392333333333334,0.41306666666666664
2008-02-18,1.049170138888889,4.93,0.218,0.9362664032437168,1510.805,0.07025555555555556,0.45,0.0,0.07570514553386859,101.168,242.06393055555554,247.6,234.27,2.8594768802230544,348572.06,4.365185185185185,20.933333333333334,0.8,3.899528782846616,6285.866666666667,0.0,0.0,0.0,0.0,0.0,0.17430555555555555,2.0,0.0,0.47978546974760317,251.0,7.184027777777778,19.0,0.0,8.694499656678264,10345.0,2.3749681411643597,0,0.3001333333333333,0.4212666666666667,0.7160333333333333,0.29683333333333334,0.2866,0.3096333333333333,1.3530833333333334,2.6766,1.3556333333333332,1.3802666666666668,1.3321,1.3416666666666666,1.3462666666666665,1.3664999999999998,0.6558666666666667,0.27973333333333333,0.30696666666666667,0.2754333333333333,0.5104666666666666,1.661,2.5754333333333337,3.0377666666666667,1.0390666666666666,0.35573333333333335
2008-02-19,1.472342361111111,5.046,0.234,1.1774997020352433,2120.173,0.09539375,0.526,0.0,0.0997769289022991,137.367,241.01013194444445,247.36,232.43,3.2435506410255153,347054.59,6.198869047619048,21.2,1.0,4.998863075338726,8926.371428571429,0.08765235752865962,1.138392857142857,0.0,0.2827663600145789,126.21939484126985,0.5443357389005749,3.540093315972222,0.0,1.008327181910826,783.8434640168277,7.777777777777778,19.0,0.0,8.758472077953893,11200.0,4.02306707106955,0,0.3331666666666667,0.2969666666666667,0.3060333333333334,0.3361,0.8829333333333333,0.43846666666666667,0.8409,1.7592,2.270766666666667,2.476833333333333,2.9038666666666666,3.375516666666667,3.519066666666667,1.5440333333333334,1.4349666666666667,1.4458999999999997,0.7418666666666667,1.0115333333333334,1.4513,1.9246,2.0786,2.8121,0.8682666666666666,0.28323333333333334
2008-02-20,1.5192070833333333,5.1,0.224,1.3497559450717782,2187.6582,0.1305747685185185,0.5593333333333333,0.0,0.13803410527447782,188.02766666666668,241.66968749999998,248.49,231.18,3.652015289825518,348004.35,6.4060138888888885,21.32,1.0,5.720955914310631,9224.66,0.1732291413032935,1.1406593406593406,0.0,0.38348189237220853,249.44996347674265,0.5916986754547685,3.536823718251345,0.0,0.977856673011629,852.0460926548666,5.35,19.0,0.0,8.106552399131282,7704.0,2.2857345746859,0,0.28576666666666667,0.31203333333333333,0.2829,0.2966666666666667,0.29600000000000004,1.0101333333333333,1.0886333333333333,3.0310833333333336,2.4896666666666665,1.4095,1.4059,0.4887333333333333,0.5813333333333334,0.6675666666666668,1.0659333333333334,0.45243333333333335,1.337,2.2772666666666668,3.1574999999999998,3.8993048484848485,4.064381818181818,2.552433333333333,2.3924333333333334,1.6163666666666667
2008-02-21,1.1344041666666667,5.092,0.214,0.9497578235131601,1633.542,0.07796805555555555,0.526,0.0,0.07968542447157077,112.274,240.7503888888889,247.67,232.36,3.2114141661650444,346680.56,4.7555555555555555,20.8,0.8,3.8875725051776073,6848.0,0.0,0.0,0.0,0.0,0.0,0.21319444444444444,2.0,0.0,0.5162739396765322,307.0,5.91875,19.0,0.0,8.233286131381279,8523.0,2.24005004338635,0,0.5025,0.4205,0.36246666666666666,0.28023333333333333,0.28163333333333335,0.3293666666666667,1.3965999999999998,2.746,2.4718,1.3259333333333332,1.3298999999999999,1.3527333333333333,1.2651000000000001,0.26963333333333334,0.46646666666666664,0.4728,0.4187,0.3212,1.7320333333333333,2.3085666666666667,2.7905,2.2025333333333332,1.7519,0.4266
2008-02-22,1.1965854166666667,4.888,0.222,1.0713563133891921,1723.083,0.08425208333333334,0.538,0.0,0.08630294547305166,121.32300000000001,241.43576388888889,246.8,234.44,2.4597822126178173,347667.5,5.024027777777778,20.8,1.0,4.482508173631977,7234.6,0.07395833333333333,1.0,0.0,0.2571191993375932,106.5,0.4139692259223509,3.540781853281853,0.0,0.8147893604845485,596.1156853281854,7.014583333333333,19.0,0.0,8.645544741925873,10101.0,3.0786381258798965,0,0.2692,0.7705333333333333,0.5724,0.2701,0.2659,0.30946666666666667,1.0913833333333334,2.7707333333333333,2.7017,2.1256333333333335,1.4969,0.7288333333333333,1.1765333333333332,2.1615416666666665,2.410625,1.4418,0.7212999999999999,0.3678,0.5860333333333333,0.8768666666666667,2.1495333333333333,2.3181999999999996,0.7923333333333333,0.3427
2008-02-23,1.2436486111111111,4.91,0.216,1.1370301304320083,1790.854,0.09201666666666666,0.434,0.0,0.09291421017100975,132.504,239.6676111111111,245.64,229.7,3.334962784962178,345121.36,5.269444444444445,20.0,0.8,4.798287109440093,7588.0,0.09750076312576311,1.1126373626373627,0.0,0.2930754578917442,140.4010989010989,0.34322916666666664,3.5000000000000004,0.0,0.7655262191456564,494.25,6.995833333333334,19.0,0.0,8.493548015253802,10074.0,2.4803287005776498,1,0.2723333333333333,0.2622,0.3171666666666667,0.2659666666666667,0.5544333333333333,0.722,0.2697333333333333,0.4763,1.3189,0.7880333333333333,0.9686333333333333,0.6771333333333334,0.29963333333333336,2.5039000000000002,1.7705,0.8845,0.6045666666666667,2.8355333333333332,3.1874333333333333,3.2847333333333335,2.5601333333333334,1.8738,1.7139666666666666,1.4360333333333335
2008-02-24,0.8770888888888889,4.94,0.202,0.8059145835194145,1263.008,0.07453611111111111,0.432,0.0,0.08203849213603505,107.332,240.37779861111113,246.05,232.79,2.6687677195271085,346144.03,3.638888888888889,20.6,0.8,3.353027758750826,5240.0,0.020981938728852307,1.1069958847736625,0.0,0.14393267187614114,30.213991769547324,0.23055555555555557,2.0,0.0,0.5334245347085347,332.0,7.949305555555555,19.0,0.0,8.85012649173867,11447.0,0.6961765308659829,1,1.3699666666666666,1.3814666666666668,1.3742333333333334,1.3601666666666667,1.3868333333333331,1.3684666666666667,0.9513666666666667,3.239333333333333,1.8855666666666666,1.3331000000000002,1.0322,0.2954333333333333,0.263,0.2747,0.3157,0.26833333333333337,0.2582333333333333,0.30079999999999996,0.3554333333333333,0.9324333333333333,0.29086666666666666,0.2609,0.25189999999999996,0.29969999999999997
2008-02-25,0.35033888888888887,1.5,0.204,0.28685161484346905,504.488,0.06369444444444444,0.34,0.0,0.07439347316990802,91.72,239.77600694444445,245.4,233.79,1.9754505718267827,345277.45,1.4555555555555555,6.4,0.8,1.2020007514562674,2096.0,0.0,0.0,0.0,0.0,0.0,0.22291666666666668,2.0,0.0,0.525542011486605,321.0,1.288888888888889,19.0,0.0,4.586276036395631,1856.0,0.9129925072429852,0,0.2680666666666667,0.26353333333333334,0.31006666666666666,0.25880000000000003,0.25956666666666667,1.0018,0.4282666666666667,0.2537,0.2967333333333333,0.2552,0.25956666666666667,0.3017,0.2618,0.2502666666666667,0.29433333333333334,0.4007,1.0904666666666667,0.3415666666666667,0.2501333333333333,0.25476666666666664,0.30820000000000003,0.2546333333333333,0.25156666666666666,0.2927
2008-02-26,0.3521666666666667,1.454,0.202,0.29551831475763474,507.12,0.058743055555555555,0.324,0.0,0.06980764263677876,84.59,239.5333263888889,245.86,231.79,2.21444565049206,344927.99,1.4590277777777778,6.0,0.8,1.2338019678869467,2101.0,0.0,0.0,0.0,0.0,0.0,0.2048611111111111,2.0,0.0,0.5060893769053206,295.0,1.3979166666666667,18.0,0.0,4.762095076072197,2013.0,0.891848822303026,0,0.25593333333333335,0.26026666666666665,0.6545,0.8921333333333333,0.2557,0.2851666666666667,0.2830666666666667,0.26376666666666665,0.26233333333333336,0.2844666666666667,0.2501333333333333,0.24616666666666667,0.2929333333333333,0.8112999999999999,0.7420000000000001,0.2955,0.2599666666666666,0.2595,0.2951666666666667,0.25279999999999997,0.256,0.2807,0.26030000000000003,0.2522
2008-02-27,0.39355555555555555,1.52,0.204,0.3441823170603574,566.72,0.05983888888888889,0.344,0.0,0.07078903374307444,86.168,239.5540208333333,245.66,232.79,2.3641485455950413,344957.79,1.6341666666666665,6.4,0.8,1.4467233111844136,2353.2,0.0,0.0,0.0,0.0,0.0,0.2263888888888889,2.0,0.0,0.5286754412525849,326.0,2.0618055555555554,19.0,0.0,5.6160137427069685,2969.0,0.6776995808115882,0,0.7818,0.7834333333333333,0.2613333333333333,0.25603333333333333,0.2968,0.25906666666666667,0.26213333333333333,0.29,0.2579,0.25589999999999996,0.26999999999999996,0.8918666666666667,0.6053999999999999,0.2582333333333333,0.28786666666666666,0.25703333333333334,0.2897,0.303,0.2523,0.2521333333333333,0.2924,0.24613333333333332,1.2349666666666665,0.2999
2008-02-28,0.35359999999999997,1.442,0.204,0.2916728602406692,509.18399999999997,0.05781111111111111,0.348,0.0,0.0708267695660284,83.248,239.80427083333336,245.23,232.19,2.6693993195387953,345318.15,1.4669444444444446,6.0,0.8,1.2429723380617226,2112.4,0.0,0.0,0.0,0.0,0.0,0.1951388888888889,2.0,0.0,0.49610433191627074,281.0,1.4083333333333334,18.0,0.0,4.710662428390091,2028.0,1.530263249458528,0,0.25543333333333335,0.25306666666666666,0.2937666666666667,0.25820000000000004,0.25533333333333336,0.28513333333333335,0.27926666666666666,0.25656666666666667,0.7143666666666667,0.8593666666666666,0.24763333333333332,0.25153333333333333,0.29256666666666664,0.24889999999999998,0.3106666666666667,0.2960333333333333,0.25406666666666666,0.2549,0.2977666666666667,0.7989333333333334,0.7185333333333334,0.29433333333333334,0.24973333333333333,0.26030000000000003
2008-02-29,0.9259361111111111,3.88,0.204,0.8721531136184271,1333.348,0.06176944444444444,0.362,0.0,0.07161892171951868,88.948,238.03910763888888,243.97,227.97,2.9780500191951234,342776.315,3.872638888888889,16.6,0.8,3.6940951673025975,5576.6,0.0,0.0,0.0,0.0,0.0,0.5342846795613723,3.5396634615384617,0.0,0.9459025113610506,769.369938568376,5.598611111111111,18.0,0.0,8.134809136167734,8062.0,3.0415274139705786,0,0.2970333333333333,0.25589999999999996,0.2525,0.27863333333333334,0.2665,0.2617333333333333,0.9504666666666667,0.5775666666666666,0.2544,0.8558,2.1213666666666664,2.8479,2.7108333333333334,1.6289,1.6271,1.6703000000000001,1.5123,0.5328,0.5772666666666667,0.5357999999999999,0.5302,0.5784333333333334,0.5480666666666667,0.5506666666666666
2008-03-01,0.7929694444444444,4.038,0.478,0.555190249467005,1141.876,0.07302638888888889,0.35,0.0,0.0764034816380037,105.158,239.4315138888889,245.37,233.53,2.020556501364584,344781.38,3.277638888888889,17.0,2.0,2.3535344426277933,4719.8,0.0,0.0,0.0,0.0,0.0,0.36345367739898987,3.5284090909090913,0.0,0.7292244478129318,523.3732954545454,1.8916666666666666,19.0,0.0,5.473741728096686,2724.0,1.0580472702982344,1,0.5704999999999999,0.5774,1.0759333333333332,1.0029333333333335,0.6014,0.5474333333333333,0.5631666666666667,0.5830666666666667,0.5633666666666667,0.5507333333333333,0.5623666666666666,0.5661333333333333,0.5565666666666667,1.5362666666666667,0.6105666666666667,0.5601666666666667,0.5515333333333333,0.6163333333333333,0.5551999999999999,1.137,2.3046,0.8905,0.6458666666666667,1.3022333333333334
2008-03-02,0.8070215277777778,5.102,0.204,0.877654334110255,1162.111,0.09667777777777778,0.538,0.0,0.09914502396455892,139.216,239.74624305555557,244.61,231.5,2.4641133222434792,345234.59,3.4168315972222225,21.075,0.8,3.7286271593824893,4920.2375,0.0,0.0,0.0,0.0,0.0,0.6712060448741207,3.5301542776998596,0.0,1.0058309611429017,966.5367046187339,1.78125,19.0,0.0,5.246667015086757,2565.0,2.870603415896765,1,0.44773333333333337,0.2738333333333333,0.30239999999999995,0.2920666666666667,0.2763666666666667,0.28623333333333334,0.29793333333333333,0.2773333333333333,0.26066666666666666,0.8045000000000001,1.2668,2.9585,1.0902666666666667,0.32899999999999996,1.4982333333333335,2.1784166666666667,1.4833666666666665,0.4427333333333333,0.27730000000000005,0.9712,1.3711,0.8106666666666666,0.5621666666666666,0.6097
2008-03-03,0.7226041666666666,2.92,0.488,0.4450131670132352,1040.55,0.07939861111111111,0.346,0.0,0.0844105391669878,114.334,240.3519861111111,245.03,234.61,1.9634600084571183,346106.86,2.9775,12.0,2.0,1.8834842330505703,4287.6,0.0,0.0,0.0,0.0,0.0,0.4000886739030767,3.540486835568803,0.0,0.7788211593103761,576.1276904204304,1.21875,19.0,0.0,4.473230837757717,1755.0,1.1417086059659787,0,0.5446000000000001,0.5517000000000001,0.6214999999999999,0.5602,0.5558666666666666,1.4290333333333334,0.5528333333333334,0.5559999999999999,0.5872666666666666,0.5551999999999999,0.5719333333333334,0.5987333333333333,0.5637000000000001,0.5596,0.5889666666666666,1.3447,0.7573000000000001,1.6565666666666667,1.2896,0.5729333333333333,0.5682666666666666,0.5974333333333333,0.5694,0.5891666666666667
2008-03-04,1.1323670138888888,5.042,0.218,0.856592315362939,1630.6085,0.07566527777777778,0.354,0.0,0.0730236982290678,108.958,241.02641666666665,247.04,232.0,2.5020910657250974,347078.04,4.7502256944444445,20.849999999999998,0.8,3.593674332770054,6840.325,0.0594204344667085,1.1291016675632062,0.0,0.23738176164074534,85.56542563206024,0.5107501979399958,3.5407239819004523,0.0,0.8775039757260836,735.4802850335939,6.538194444444445,19.0,0.0,8.473147680941283,9415.0,1.9750623350818792,0,0.6165333333333333,0.5927666666666667,1.4819666666666669,0.6093,0.5634666666666667,0.5618666666666667,0.6103000000000001,1.0124666666666666,0.8583999999999999,0.45996666666666663,0.4711666666666667,0.43433333333333335,1.5741666666666667,1.2777,1.3699000000000001,1.5706,3.0213166666666664,3.2205916666666665,1.5404666666666667,1.3406,1.3336333333333334,1.3592000000000002,1.0230000000000001,0.2731
2008-03-05,1.3237987209780426,5.102143406382161,0.21,1.4331413935759805,1906.2701582083814,0.09784583333333333,0.454,0.0,0.09935439188898643,140.898,241.06524305555556,248.05,231.9,3.0694322820923,347133.95,5.546518626184324,21.372093023255815,0.8,6.002318389333808,7986.986821705426,0.05168843118176758,1.1397664835164834,0.0,0.22165459308639396,74.43134090174532,0.8508417612175632,3.540761759249154,0.0,1.167598164254325,1225.2121361532909,3.839583333333333,19.0,0.0,7.232173874476487,5529.0,1.8935083408806312,0,0.3198666666666667,0.26353333333333334,0.27236666666666665,0.3213666666666667,0.261,0.2571333333333333,0.3062333333333333,0.27299999999999996,1.2432,0.2939,0.2983,0.27463333333333334,0.2686,1.0601333333333334,2.1110333333333333,1.7560333333333333,3.1555833333333334,1.9966000000000002,3.1321166666666667,2.5459666666666667,2.0587999999999997,3.65834418813277,3.962758448673587,1.6806666666666668
